# format:aut|changed|aut_name|org_id|source
63831|20141010|CCHVC-AS-AP|@aut-63831-APNIC|APNIC
63832|20141013|MEGA-SG|@aut-63832-APNIC|APNIC
63833|20141013|CHINAIXP-BJ|@family-44690|APNIC
63834|20141014|PRIMEXM-GS-GSM|@aut-63834-APNIC|APNIC
63835|20141015|CT-HuNan-Changsha-IDC|@family-45371|APNIC
63836|20140903|UNICOM-CN|@family-670|APNIC
63837|20140903|UNICOM-CN|@family-670|APNIC
63838|20141015|CT-HuNan-Hengyang-IDC|@family-45371|APNIC
63839|20141015|MEGAPORTPTYLTD-AKLIX-AP|@aut-58943-APNIC|APNIC
63840|20141021|LIVE-BD|@aut-63840-APNIC|APNIC
63841|20141021|NITL-HK|@aut-63841-APNIC|APNIC
63842|20141021|FANTEL-AS-AP|@aut-63842-APNIC|APNIC
63843|20141021|DOHATEC-BD|@aut-63843-APNIC|APNIC
63844|20141027|ONCL-BD|@aut-63844-APNIC|APNIC
63845|20141027|CHITRAMLTD-AP|@aut-63845-APNIC|APNIC
63846|20141028|SGS-AS-AP|@aut-63846-APNIC|APNIC
63847|20141030|WINZET-IN|@aut-63847-APNIC|APNIC
63848|20141104|DLS-CSB-PH|@aut-63848-APNIC|APNIC
63849|20141105|MANETCOM-AS-AP|@aut-63849-APNIC|APNIC
63850|20141106|ENTRUSTICT-AS-AP|@aut-63850-APNIC|APNIC
63851|20141107|BANKALFALAHLTD-AS-AP|@aut-63851-APNIC|APNIC
63852|20141112|FMG-MM|@aut-63852-APNIC|APNIC
63853|20141113|NAMECENTRAL-AS1|@aut-63853-APNIC|APNIC
63854|20141115|HEETHAILIMITED-AS-AP|@aut-63854-APNIC|APNIC
63855|20141130|XIAOMIHKLIMITED-AS|@family-45345|APNIC
63856|20141117|ZHENGZHOU1-CN|@aut-63856-APNIC|APNIC
63857|20141117|HOTNETLIMITED-AS|@aut-63857-APNIC|APNIC
63858|20141120|MCOIN-AS-ID|@aut-63858-APNIC|APNIC
63859|20141118|AS63859|@del-63859|APNIC
63860|20141118|AS63860|@del-63860|APNIC
63861|20141118|AS63861|@del-63861|APNIC
63862|20141118|AS63862|@del-63862|APNIC
63863|20141118|AS63863|@del-63863|APNIC
63864|20141118|AS63864|@del-63864|APNIC
63865|20141118|AS63865|@del-63865|APNIC
63866|20141118|AS63866|@del-63866|APNIC
63867|20141118|AS63867|@del-63867|APNIC
63868|20141118|AS63868|@del-63868|APNIC
63869|20141118|AS63869|@del-63869|APNIC
63870|20141118|AS63870|@del-63870|APNIC
63871|20141118|AS63871|@del-63871|APNIC
63872|20141118|AS63872|@del-63872|APNIC
63873|20141118|AS63873|@del-63873|APNIC
63874|20141118|AS63874|@del-63874|APNIC
63875|20141118|AS63875|@del-63875|APNIC
63876|20141118|AS63876|@del-63876|APNIC
63877|20141118|AS63877|@del-63877|APNIC
63878|20141118|AS63878|@del-63878|APNIC
63879|20141118|AS63879|@del-63879|APNIC
63880|20141118|AS63880|@del-63880|APNIC
63881|20141118|AS63881|@del-63881|APNIC
63882|20141118|AS63882|@del-63882|APNIC
63883|20141118|AS63883|@del-63883|APNIC
63884|20141118|AS63884|@del-63884|APNIC
63885|20141118|AS63885|@del-63885|APNIC
63886|20141118|AS63886|@del-63886|APNIC
63887|20141118|AS63887|@del-63887|APNIC
63888|20141118|DATAWINGLIMITED-AS|@aut-63888-APNIC|APNIC
63889|20141118|CLOUDIVLIMITED-AS|@aut-63889-APNIC|APNIC
63890|20141118|AIBL-AS-AP|@aut-63890-APNIC|APNIC
63891|20141119|AS63891|@del-63891|APNIC
63892|20141119|AS63892|@del-63892|APNIC
63893|20141119|AS63893|@del-63893|APNIC
63894|20141119|AS63894|@del-63894|APNIC
63895|20141119|AS63895|@del-63895|APNIC
63896|20141119|AS63896|@del-63896|APNIC
63897|20141119|AS63897|@del-63897|APNIC
63898|20141119|AS63898|@del-63898|APNIC
63899|20141119|AS63899|@del-63899|APNIC
63900|20141119|AS63900|@del-63900|APNIC
63901|20141119|AS63901|@del-63901|APNIC
63902|20141119|AS63902|@del-63902|APNIC
63903|20141119|AS63903|@del-63903|APNIC
63904|20141119|AS63904|@del-63904|APNIC
63905|20141119|AS63905|@del-63905|APNIC
63906|20141119|AS63906|@del-63906|APNIC
63907|20141119|AS63907|@del-63907|APNIC
63908|20141119|AS63908|@del-63908|APNIC
63909|20141119|AS63909|@del-63909|APNIC
63910|20141119|AS63910|@del-63910|APNIC
63911|20141120|HOSTVIRTUAL-AS-AP|@aut-63911-APNIC|APNIC
63912|20141124|RACKS-CENTRAL-SG-SG|@family-45348|APNIC
63913|20141127|IMPL-AU|@aut-63913-APNIC|APNIC
63914|20141127|STEL-BD|@aut-63914-APNIC|APNIC
63915|20141127|XIAOMIHKLIMITED-HK|@family-45345|APNIC
63916|20141203|RSH-AS|@aut-45785-APNIC|APNIC
63917|20141201|AMWAYJAPANGK-JP|@aut-63917-APNIC|APNIC
63918|20141202|IH-AS|@aut-63918-APNIC|APNIC
63919|20141202|JETP-AU|@aut-63919-APNIC|APNIC
63920|20141202|VOSTRO-AS-AP|@family-45341|APNIC
63921|20141202|VOSTRO-AS-AP|@family-45341|APNIC
63922|20141202|VERTIRO-AU|@aut-63922-APNIC|APNIC
63923|20141204|BHL-BD|@aut-63923-APNIC|APNIC
63924|20141204|REDCLOUDLTD-AU|@aut-63924-APNIC|APNIC
63925|20141205|BNSL-AS-AP|@aut-63925-APNIC|APNIC
63926|20141205|FIELD-AU|@family-44531|APNIC
63927|20141212|RISE-HK|@aut-63927-APNIC|APNIC
63928|20141230|FREECOMM-AS-AP|@aut-63928-APNIC|APNIC
131072|20080327|APNIC-RD-AP|@family-45334|APNIC
131073|20110224|PACNET|@aut-10026-APNIC|APNIC
131074|20120131|APNIC-JP-RD|@family-45334|APNIC
131075|20070205|NTT-FBNET|@family-45333|APNIC
131076|20110309|PFS-4BYTE|@family-45332|APNIC
131077|20070323|AS131077|@del-131077|APNIC
131078|20070427|KDDLAB-4OCT|@family-10354|JPNIC
131079|20130530|MULTIFEED-2|@family-4337|JPNIC
131080|20070625|SAKURA-D|@aut-9370-JPNIC|JPNIC
131081|20100107|InetCore4|@aut-18146-JPNIC|JPNIC
131082|20070814|JPIX-4|@family-6162|JPNIC
131083|20070323|AS131083|@del-131083|APNIC
131084|20090420|MKInet-JP|@aut-17673-JPNIC|JPNIC
131085|20080924|NCOM-IPv6NET|@aut-9601-JPNIC|JPNIC
131086|20080924|AVISNET-4|@aut-17955-JPNIC|JPNIC
131087|20081202|KSC-4BYTE-AS-AP|@aut-7693-APNIC|APNIC
131088|20070501|WAIA-4BYTE-AS-AP|@aut-10084-APNIC|APNIC
131089|20070613|CAT-ISP-4bytenet-AS-AP|@aut-9931-APNIC|APNIC
131090|20070613|CAT-IDC-4bytenet-AS-AP|@aut-9931-APNIC|APNIC
131091|20140814|GSS-AS-AP|@aut-131091-APNIC|APNIC
131092|20070831|AS131092|@del-131092|APNIC
131093|20070831|AS131093|@del-131093|APNIC
131094|20070831|AS131094|@del-131094|APNIC
131095|20070831|AS131095|@del-131095|APNIC
131096|20070831|AS131096|@del-131096|APNIC
131097|20070831|AS131097|@del-131097|APNIC
131098|20070831|AS131098|@del-131098|APNIC
131099|20070831|AS131099|@del-131099|APNIC
131100|20070831|AS131100|@del-131100|APNIC
131101|20070831|AS131101|@del-131101|APNIC
131102|20120131|BTTB-AS-AP|@aut-131102-APNIC|APNIC
131103|20131029|GTC-MY-SIP-ASv32|@aut-131103-APNIC|APNIC
131104|20131029|GTC-MY-PIP-ASv32|@aut-24218-APNIC|APNIC
131105|20131031|PRIMUS-AS-AP|@family-45328|APNIC
131106|20120106|DATAHOTEL-JP|@aut-17707-APNIC|APNIC
131107|20100818|APNIC-TRAINING-Lab-TnlSrv-AS-AP|@family-20888|APNIC
131108|20080626|TFL-AS-FJ-AP|@aut-45349-APNIC|APNIC
131109|20080716|VOCUS-LAB-AP|@aut-4826-APNIC|APNIC
131110|20120119|SLUSH-TRANSIT-AS-AP|@family-3065|APNIC
131111|20090813|CEPATNET-AS-ID|@aut-46038-APNIC|APNIC
131112|20120309|MMTC-AS-ID|@aut-131112-APNIC|APNIC
131113|20100730|C2IX-IXP-AS-ID|@family-1318|APNIC
131114|20080729|ID-NIC|@family-32554|APNIC
131115|20080729|AS131115|@del-131115|APNIC
131116|20081111|D-NET-ID-32|@family-39478|APNIC
131117|20080729|CBN-MPLS-AS-ID|@family-1318|APNIC
131118|20080729|CBN-NETWORKS-AS-ID|@family-1318|APNIC
131119|20080729|CBNNET-AS-ID|@family-1318|APNIC
131120|20080729|AS131120|@del-131120|APNIC
131121|20080805|GLOBE-TELECOM-AS|@family-9772|APNIC
131122|20081111|VNNIC-4-BYTE-AS-VN|@family-5584|APNIC
131123|20081111|VNNIC-4-BYTE-AS-VN|@family-5584|APNIC
131124|20080812|AS131124|@del-131124|APNIC
131125|20091110|TVSI-AS-VN|@aut-131125-APNIC|APNIC
131126|20091125|VNAIR-AS-VN|@aut-131126-APNIC|APNIC
131127|20130730|GTEL-AS-VN|@aut-131127-APNIC|APNIC
131128|20100603|ONEPAY-AS-VN|@aut-131128-APNIC|APNIC
131129|20080812|AS131129|@del-131129|APNIC
131130|20131104|TLS-AS-VN|@aut-131130-APNIC|APNIC
131131|20140227|SHBS-AS-VN|@aut-131131-APNIC|APNIC
131132|20080828|AS131132|@del-131132|APNIC
131133|20080828|AS131133|@del-131133|APNIC
131134|20080828|AS131134|@del-131134|APNIC
131135|20080828|AS131135|@del-131135|APNIC
131136|20080828|AS131136|@del-131136|APNIC
131137|20080828|AS131137|@del-131137|APNIC
131138|20080828|AS131138|@del-131138|APNIC
131139|20080828|AS131139|@del-131139|APNIC
131140|20080828|AS131140|@del-131140|APNIC
131141|20080828|AS131141|@del-131141|APNIC
131142|20090518|APOL-AS-TW|@family-10347|APNIC
131143|20100407|ChinaTrust-AS-TW|@aut-131143-APNIC|APNIC
131144|20110711|ASUS-AS-TW|@aut-131144-APNIC|APNIC
131145|20110711|EMAX-NET|@aut-131145-APNIC|APNIC
131146|20120803|CGU-AS-TW|@family-10344|APNIC
131147|20080911|AS131147|@del-131147|APNIC
131148|20121129|BOT-AS-TW|@aut-131148-APNIC|APNIC
131149|20130321|YUANJHEN-AS-TW|@aut-131149-APNIC|APNIC
131150|20130625|KH-AS-TW|@family-2988|APNIC
131151|20131106|NCTAIWAN-AS|@aut-131151-APNIC|APNIC
131152|20090129|BBIX-NET|@family-45326|JPNIC
131153|20100316|KVH-ISP|@aut-10021-JPNIC|JPNIC
131154|20100622|SHOWNET-4AS|@aut-131154-JPNIC|JPNIC
131155|20100215|HANABI4|@aut-4713-JPNIC|JPNIC
131156|20081003|AS131156|@del-131156|APNIC
131157|20100910|MAGMA-IPV6|@aut-18090-JPNIC|JPNIC
131158|20110607|NAIST-AS|@aut-131158-JPNIC|JPNIC
131159|20111031|AS-YAMAGATAU|@aut-131159-JPNIC|JPNIC
131160|20111102|WI2|@aut-131160-JPNIC|JPNIC
131161|20081003|AS131161|@del-131161|APNIC
131162|20081205|TRUEINTERNET-AS-AP|@aut-131162-APNIC|APNIC
131163|20081223|INET-TH-4byteAS-AP|@family-45323|APNIC
131164|20090127|SINOTECH-TW-AP|@aut-131164-APNIC|APNIC
131165|20090127|GAX-SG|@aut-131165-APNIC|APNIC
131166|20140814|WNL-AS-AP|@aut-131166-APNIC|APNIC
131167|20140814|HJX-AS-AP|@aut-131167-APNIC|APNIC
131168|20090204|DIRECTPAYMENTS0LUTI0NS-NZ|@aut-131168-APNIC|APNIC
131169|20100215|ONMOBILEGLOBAL-AS-AP|@aut-131169-APNIC|APNIC
131170|20140815|EFINOC-AS-AP|@aut-131170-APNIC|APNIC
131171|20141007|S-TECH-AS-AP|@aut-131171-APNIC|APNIC
131172|20140815|WOTTONKEARNEY-AS-AP|@family-44605|APNIC
131173|20090327|SLT-ADSL-AS|@family-35650|APNIC
131174|20140717|VIVID-GLOBAL-NZ-AP|@aut-17746-APNIC|APNIC
131175|20140815|WOTTONKEARNEY-AS-AP|@family-44605|APNIC
131176|20140617|REANNZ-TEC-NZ-AP|@aut-38022-APNIC|APNIC
131177|20131024|NAVITAIRE-AS-AU-AP|@family-10333|APNIC
131178|20120629|KINGCORP-AS-IX|@aut-131178-APNIC|APNIC
131179|20140818|EBANGLA|@family-10332|APNIC
131180|20140818|PLDT-AMLC-AP|@aut-9299-APNIC|APNIC
131181|20090525|FTCL-AS-IN-AP|@aut-131181-APNIC|APNIC
131182|20140818|CMSIT-AS-AP|@aut-131182-APNIC|APNIC
131183|20140819|XSTUDIO-AS-AP|@aut-131183-APNIC|APNIC
131184|20120120|FSHL-AS|@aut-131184-APNIC|APNIC
131185|20140819|ACURUS-PTY-LTD-AS-AP|@aut-131185-APNIC|APNIC
131186|20130726|MKN1-BAVET-AS-KH|@family-45301|APNIC
131187|20090623|ECSN-AS-AP|@aut-131187-APNIC|APNIC
131188|20090625|READYSPACE-HK|@aut-131188-APNIC|APNIC
131189|20140819|LIVECOMLIMTED-AS-AP|@aut-131189-APNIC|APNIC
131190|20090630|FAI-AS-IN|@aut-131190-APNIC|APNIC
131191|20140820|ETDA-INET|@family-44447|APNIC
131192|20140820|HGEC-AS-AP|@aut-131192-APNIC|APNIC
131193|20110119|VUW2-AS-AP|@aut-132003-APNIC|APNIC
131194|20140821|PGI-NET-AS-AP-SG|@family-10118|APNIC
131195|20090714|SIM-SG-AS-AP|@aut-131195-APNIC|APNIC
131196|20090717|ENABLENET-AS-AP|@aut-23655-APNIC|APNIC
131197|20090728|GLOBALSPEED-PH|@aut-131197-APNIC|APNIC
131198|20140818|MEDIATRIBELIMITED-AS-AP|@aut-131198-APNIC|APNIC
131199|20140822|VPFACL-AS-AP|@aut-131199-APNIC|APNIC
131200|20140901|UNISYSLTD-AS-AP|@aut-131200-APNIC|APNIC
131201|20090813|JCU-NET-AS-AP|@aut-45962-APNIC|APNIC
131202|20140822|UPRIGHTSYSTEM-AS-AP|@aut-131202-APNIC|APNIC
131203|20091006|MKN1-DIX-AS-KH|@aut-131203-APNIC|APNIC
131204|20140825|CKSW-AS-AP|@aut-131204-APNIC|APNIC
131205|20140825|MNCKABELMEDIACOM-AS-AP|@aut-131205-APNIC|APNIC
131207|20090819|SINET-KH|@aut-131207-APNIC|APNIC
131208|20140318|SG-1ASIACOM-SG|@aut-131208-APNIC|APNIC
131209|20100322|ALLIEDPRESS-NON-AS-AP|@aut-131209-APNIC|APNIC
131210|20130123|YASHTEL1-AS-AP|@aut-131210-APNIC|APNIC
131211|20100407|APNIC-SERVICES|@family-45306|APNIC
131212|20090820|CERTAINCYBER-AS-AP|@aut-9658-APNIC|APNIC
131213|20090820|DBP-AS-AP|@aut-9658-APNIC|APNIC
131214|20140825|IHPL-AS-AP|@aut-131214-APNIC|APNIC
131215|20130719|SANCHARONLINE-IN|@aut-131215-APNIC|APNIC
131216|20100419|RMU-AS-AP|@aut-131216-APNIC|APNIC
131217|20090915|INFINEON-SG|@aut-131217-APNIC|APNIC
131218|20140826|INNODATA-ISOGEN-AS-LK|@family-24683|APNIC
131219|20090827|RHYTHM-AS-AP|@family-10321|APNIC
131221|20100504|PBRU-AS-AP|@aut-131221-APNIC|APNIC
131222|20090831|MTS-INDIA-IN|@aut-131222-APNIC|APNIC
131223|20090907|NETMAGIC-AS-AP|@aut-17439-APNIC|APNIC
131224|20140827|SGC-CAL-AS|@aut-55858-APNIC|APNIC
131225|20090908|CSENERGY-AU|@aut-131225-APNIC|APNIC
131226|20140827|IITR-AS-AP|@aut-131226-APNIC|APNIC
131227|20140901|SCORCH-AS-AP|@aut-131227-APNIC|APNIC
131228|20090914|PNB-AS-AP|@aut-9658-APNIC|APNIC
131229|20120329|CheapDedicatedServers-AU|@aut-45671-APNIC|APNIC
131231|20090924|WPPNET-AS-AP|@aut-7695-APNIC|APNIC
131232|20140902|ADPPRIVATELIMITED-IN|@aut-131232-APNIC|APNIC
131233|20140902|YOUKU-AS-AP|@aut-131233-APNIC|APNIC
131234|20100608|AEDAS-HK|@aut-131234-APNIC|APNIC
131235|20091001|SYNTELNET-IN|@aut-131235-APNIC|APNIC
131236|20140902|GENWORXPTELTD-AS-AP|@aut-131236-APNIC|APNIC
131237|20140902|STERLITE-AS-AP|@aut-131237-APNIC|APNIC
131238|20130726|MKN1-TOMPENGPHLONG-AS-KH|@family-45301|APNIC
131243|20091015|EPSILON-AS-AP|@aut-23936-APNIC|APNIC
131245|20140219|UPD-COE-AS-AP|@family-5596|APNIC
131246|20091027|LRU-AS-AP|@aut-131246-APNIC|APNIC
131248|20091029|CANL-AS-VU|@aut-17480-APNIC|APNIC
131249|20091125|IDC-CSLOXINFO-AS-TH|@family-299|APNIC
131250|20091105|TCISL-AS-AP|@family-45300|APNIC
131252|20100922|VONEX-AS-AP|@family-10310|APNIC
131254|20091110|NORTHPOWER-AS-AP|@aut-131254-APNIC|APNIC
131255|20091110|CALIBERPOINT-BUSINESS-AS-AP|@aut-131255-APNIC|APNIC
131256|20091110|CATALYST-US-AS-AP|@aut-131256-APNIC|APNIC
131257|20091117|SRU-AS-AP|@aut-131257-APNIC|APNIC
131259|20131203|CYBERAXIS-AS|@aut-131259-APNIC|APNIC
131261|20091120|AFRINIC-AS-AP|@aut-131261-APNIC|APNIC
131262|20141201|KELNET-AS-AP|@aut-131262-APNIC|APNIC
131263|20091125|THINKSOFTGLOBALSERVICES-AS-AP|@aut-131263-APNIC|APNIC
131265|20091201|TCS-ESERVE-AS-AP|@aut-131265-APNIC|APNIC
131267|20091208|UNITEL-LA|@aut-131267-APNIC|APNIC
131268|20091210|SCRC-NETWORK-AS-AP|@aut-131268-APNIC|APNIC
131269|20100716|BEAMTELE-AS-AP|@family-2826|APNIC
131271|20110204|ABSATELLITE-AS-AP|@family-2625|APNIC
131274|20091215|CYPRESSTEL-HK|@aut-131274-APNIC|APNIC
131277|20130404|DVOIS-AS-AP|@aut-45769-APNIC|APNIC
131278|20091221|BIGFOOT-HK|@aut-131278-APNIC|APNIC
131279|20091221|STAR-KP|@aut-131279-APNIC|APNIC
131280|20091222|HIL-NON-AS-AP|@aut-131280-APNIC|APNIC
131281|20091223|UPV-AS-AP|@family-5596|APNIC
131283|20091229|HDFCBANK-IN|@aut-131283-APNIC|APNIC
131284|20091231|ETISALATAFG-AS-AP|@aut-131284-APNIC|APNIC
131285|20100716|BLUEBERRYTEL-SG|@aut-131285-APNIC|APNIC
131288|20100112|BAYAN-AS-AP|@aut-6648-APNIC|APNIC
131289|20100113|UPOU-LB-AS-AP|@family-5596|APNIC
131291|20130910|LANWORXLIMITED-AS-AP|@aut-131291-APNIC|APNIC
131293|20141112|TOT-LLI-AS-AP|@aut-38040-APNIC|APNIC
131294|20110523|ANMM-AU|@aut-131294-APNIC|APNIC
131298|20110819|NXG32B-AS-AP|@aut-38809-APNIC|APNIC
131299|20110526|MNCWIRELESS-MY|@aut-131299-APNIC|APNIC
131300|20140505|CNISP-UNION|@family-45272|APNIC
131301|20110527|Qishangzaixian|@aut-131301-APNIC|APNIC
131302|20110530|EDELWEISS-IN|@aut-131302-APNIC|APNIC
131303|20110531|FCCDCI-NET-PH|@aut-131303-APNIC|APNIC
131304|20110531|ATS-SG|@aut-131304-APNIC|APNIC
131305|20110531|MSCA-AS-AP|@aut-38022-APNIC|APNIC
131307|20140623|CNISP-UNION|@family-45272|APNIC
131308|20130521|NXC-IN|@aut-131308-APNIC|APNIC
131310|20141111|PLT-NET-MY|@aut-131310-APNIC|APNIC
131311|20121028|UniCloud-IDC|@family-45287|APNIC
131313|20110603|I-CITY-MY|@aut-45331-APNIC|APNIC
131314|20110603|FOUR-SOFT-IN|@aut-131314-APNIC|APNIC
131315|20110607|RACP-AU|@aut-131315-APNIC|APNIC
131316|20110607|SLNET-AU|@aut-131316-APNIC|APNIC
131317|20110609|TTSLMEIS-IN|@aut-45820-APNIC|APNIC
131318|20110609|WIALUS-SOLN-AS-AP|@aut-131318-APNIC|APNIC
131319|20110609|BGTG|@aut-131319-APNIC|APNIC
131320|20131204|capitalonline|@aut-131320-APNIC|APNIC
131322|20140702|YTCL-AS-AP|@family-3067|APNIC
131323|20110614|HONDA-AS-AP|@aut-131323-APNIC|APNIC
131324|20130911|M9TCL-AS-AP|@aut-131324-APNIC|APNIC
131325|20110615|DECARTA-AP|@aut-131325-APNIC|APNIC
131326|20110616|ChinaHW|@aut-131326-APNIC|APNIC
131327|20140507|CDT|@aut-131327-APNIC|APNIC
131328|20110617|NELSONLOOP-AS-AP|@aut-38022-APNIC|APNIC
131329|20110617|PP-TELECOMMUNICATION-MY|@aut-131329-APNIC|APNIC
131330|20110617|PP-TELECOMMUNICATION-HKNETWORK|@aut-131329-APNIC|APNIC
131331|20110620|BDKTEL-AS-AP|@aut-131331-APNIC|APNIC
131332|20110620|MYEVOLUTION-MY|@aut-131332-APNIC|APNIC
131333|20110621|NSNGNOCNOIDA-IN|@aut-131333-APNIC|APNIC
131334|20140417|MAXHIGH-HK|@aut-131334-APNIC|APNIC
131335|20111230|UniCloud-IDC|@family-45287|APNIC
131336|20110624|ISPUNION-CN|@family-45270|APNIC
131337|20110624|MANULIFE-HK|@aut-131337-APNIC|APNIC
131338|20110624|EWAY-AU|@aut-131338-APNIC|APNIC
131340|20130205|GONET-AS-AP|@aut-131340-APNIC|APNIC
131342|20110718|TECHCOMBANK-AS-VN|@aut-131342-APNIC|APNIC
131343|20110802|VIB-AS-VN|@aut-131343-APNIC|APNIC
131344|20110830|FIBO-AS-VN|@aut-131344-APNIC|APNIC
131345|20111011|KIENLONGBANK-AS-VN|@aut-131345-APNIC|APNIC
131346|20111011|THREEDOTCOM-AS-VN|@aut-131346-APNIC|APNIC
131347|20111020|SHINHANBANK-AS-VN|@aut-131347-APNIC|APNIC
131348|20111101|VIETCOMBANK-AS-VN|@aut-131348-APNIC|APNIC
131349|20111206|DIGINET-AS-VN|@aut-131349-APNIC|APNIC
131350|20110624|AS131350|@del-131350|APNIC
131351|20111230|OCB-AS-VN|@aut-131351-APNIC|APNIC
131352|20120202|VNCERT-AS-VN|@aut-131352-APNIC|APNIC
131353|20120202|NHANHOA-AS-VN|@aut-131353-APNIC|APNIC
131354|20120424|PRUDENTIAL-AS-VN|@aut-131354-APNIC|APNIC
131355|20120424|IGI-AS-VN|@aut-131355-APNIC|APNIC
131356|20120424|KIMENG-AS-VN|@aut-131356-APNIC|APNIC
131357|20120424|DUYTAN-AS-VN|@aut-131357-APNIC|APNIC
131358|20120518|TELEHOUSE-AS-VN|@aut-131358-APNIC|APNIC
131359|20120511|ACB-AS-VN|@aut-55318-APNIC|APNIC
131360|20120619|BANKNETVN-AS-VN|@aut-131360-APNIC|APNIC
131361|20140521|SUNSOFT-AS-VN|@aut-131361-APNIC|APNIC
131362|20120622|HNX-AS-VN|@aut-131362-APNIC|APNIC
131363|20120725|GDT-AS-VN|@aut-131363-APNIC|APNIC
131364|20120725|MBBANK-AS-VN|@aut-131364-APNIC|APNIC
131365|20120730|MONRE-AS-VN|@aut-131365-APNIC|APNIC
131366|20120823|VINATECHSOFT-AS-VN|@aut-131366-APNIC|APNIC
131367|20120924|VONLINE-AS-VN|@aut-131367-APNIC|APNIC
131368|20121011|PVOIL-AS-VN|@aut-131368-APNIC|APNIC
131369|20121030|BONONGNGHIEP-AS-VN|@aut-131369-APNIC|APNIC
131370|20121112|NETNAM-AS-VN|@aut-24173-APNIC|APNIC
131371|20121112|BMSC-AS-VN|@aut-131371-APNIC|APNIC
131372|20121219|VIVAS-AS-VN|@aut-131372-APNIC|APNIC
131373|20130105|MOST-AS-VN|@aut-131373-APNIC|APNIC
131374|20110624|AS131374|@del-131374|APNIC
131375|20130401|MIC-AS-VN|@aut-131375-APNIC|APNIC
131376|20130408|SGAME-AS-VN|@aut-131376-APNIC|APNIC
131377|20130409|DIGIPOWER-AS-VN|@aut-131377-APNIC|APNIC
131378|20131023|NAHI-AS-VN|@aut-131378-APNIC|APNIC
131379|20130625|OCEANBANK-AS-VN|@aut-131379-APNIC|APNIC
131380|20130528|NITECO-AS-VN|@aut-131380-APNIC|APNIC
131381|20130528|TCHQ-AS-VN|@aut-131381-APNIC|APNIC
131382|20130610|CLOUDVIS-AS-VN|@aut-131382-APNIC|APNIC
131383|20130702|PVI-AS-VN|@aut-131383-APNIC|APNIC
131384|20130705|VHOST-AS-VN|@aut-56150-APNIC|APNIC
131385|20130705|VTV-AS-VN|@aut-131385-APNIC|APNIC
131386|20130731|LVSS-AS-VN|@aut-131386-APNIC|APNIC
131387|20130729|PVISL-AS-VN|@aut-131387-APNIC|APNIC
131388|20130826|HTS-AS-VN|@aut-131388-APNIC|APNIC
131389|20130917|SEABANK-AS-VN|@aut-131389-APNIC|APNIC
131390|20131022|ECOMVIET-AS-VN|@aut-131390-APNIC|APNIC
131391|20131024|VAB-AS-VN|@aut-131391-APNIC|APNIC
131392|20131024|RUNSYSTEM-AS-VN|@aut-131392-APNIC|APNIC
131393|20131024|ISS-AS-VN|@aut-131393-APNIC|APNIC
131394|20131031|CLOUDOVS-AS-VN|@aut-131394-APNIC|APNIC
131395|20131206|VPDPTW-AS-VN|@aut-131395-APNIC|APNIC
131396|20131206|RUVN-AS-VN|@aut-131396-APNIC|APNIC
131397|20131220|HMU-AS-VN|@aut-131397-APNIC|APNIC
131398|20140218|LDCC-AS-VN|@aut-131398-APNIC|APNIC
131399|20140228|SSG-AS-VN|@aut-131399-APNIC|APNIC
131400|20140312|GDATA-AS-VN|@aut-131400-APNIC|APNIC
131401|20140331|SOTTTTVP-AS-VN|@aut-131401-APNIC|APNIC
131402|20140331|FPTSOFTWARE-AS-VN|@aut-131402-APNIC|APNIC
131403|20140407|ICSOFT-AS-VN|@aut-131403-APNIC|APNIC
131404|20140423|VIETNAMHOST-AS-VN|@aut-131404-APNIC|APNIC
131405|20140505|TANCANGSG-AS-VN|@aut-131405-APNIC|APNIC
131406|20140514|CTC-AS-VN|@aut-131406-APNIC|APNIC
131407|20140520|SGCTT-AS-VN|@aut-131407-APNIC|APNIC
131408|20140529|TPBANK-AS-VN|@aut-131408-APNIC|APNIC
131409|20140602|BVISROYAL-AS-VN|@aut-131409-APNIC|APNIC
131410|20140617|VTVCAB-AS-VN|@aut-131410-APNIC|APNIC
131411|20140617|VIETNAMNET-AS-VN|@aut-131411-APNIC|APNIC
131412|20140731|SAV-AS-VN|@aut-131412-APNIC|APNIC
131413|20140731|VINECOM-AS-VN|@aut-131413-APNIC|APNIC
131414|20140731|LVSOFT-AS-VN|@aut-131414-APNIC|APNIC
131415|20130306|VNNIC-AS-VN|@family-5584|APNIC
131416|20140804|CLOUDONE-AS-VN|@aut-131416-APNIC|APNIC
131417|20140815|VINACOMIN-AS-VN|@aut-131417-APNIC|APNIC
131418|20140815|VIETNAMESPORTS-AS-VN|@aut-131418-APNIC|APNIC
131419|20140819|SMARTLINK-AS-VN|@aut-131419-APNIC|APNIC
131420|20141023|BISHANOI-AS-VN|@aut-131420-APNIC|APNIC
131421|20141217|INTERCOM-VN|@aut-131421-APNIC|APNIC
131422|20110624|AS131422|@del-131422|APNIC
131423|20110624|AS131423|@del-131423|APNIC
131424|20110624|AS131424|@del-131424|APNIC
131425|20110624|AS131425|@del-131425|APNIC
131426|20110624|AS131426|@del-131426|APNIC
131427|20110624|AS131427|@del-131427|APNIC
131428|20110624|AS131428|@del-131428|APNIC
131429|20110624|AS131429|@del-131429|APNIC
131430|20110624|AS131430|@del-131430|APNIC
131431|20110624|AS131431|@del-131431|APNIC
131432|20110624|AS131432|@del-131432|APNIC
131433|20110624|AS131433|@del-131433|APNIC
131434|20110624|AS131434|@del-131434|APNIC
